Cut Code,Period,Phase,Bench,Mat Group,Mat Type,Tonnes,Dens(t/m3)
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F60-3248,19M12,60,3248,wnag,waste,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,8064,2.5
F60-3248,19M12,60,3248,oarlg,ore,8064,2.5
F60-3248,19M12,60,3248,oarhg,ore,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,6048,2.5
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F60-3248,19M12,60,3248,oarhg,ore,3024,2.5
F60-3248,19M12,60,3248,oarlg,ore,1008,2.5
F60-3248,19M12,60,3248,oarmg,ore,2016,2.5
F60-3248,19M12,60,3248,oinmg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,4032,2.5
F60-3248,19M12,60,3248,oarhg,ore,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,1008,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,wpag1,waste,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,3024,2.5
F60-3248,19M12,60,3248,oarmg,ore,3024,2.5
F60-3248,19M12,60,3248,oarlg,ore,6048,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,6048,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,oarhg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,2016,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,sarst,ore,2016,2.5
F60-3248,19M12,60,3248,wpag1,waste,3024,2.5
F60-3248,19M12,60,3248,oarlg,ore,3024,2.5
F60-3248,19M12,60,3248,sarst,ore,4032,2.5
F60-3248,19M12,60,3248,wpag1,waste,1008,2.5
F60-3248,19M12,60,3248,oarhg,ore,2016,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oinlg,ore,1008,2.5
F60-3248,19M12,60,3248,oinmg,ore,2016,2.5
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F60-3248,19M12,60,3248,oinlg,ore,5040,2.5
F60-3248,19M12,60,3248,oinmg,ore,1008,2.5
F60-3248,19M12,60,3248,oarmg,ore,3024,2.5
F60-3248,19M12,60,3248,oarmg,ore,5040,2.5
F60-3248,19M12,60,3248,oarmg,ore,7056,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,2016,2.5
F60-3248,19M12,60,3248,oarlg,ore,1008,2.5
F60-3248,19M12,60,3248,wpag1,waste,1008,2.5
F60-3248,19M12,60,3248,wpag1,waste,7056,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,sarst,ore,2016,2.5
F60-3248,19M12,60,3248,wpag1,waste,4032,2.5
F60-3248,19M12,60,3248,oarlg,ore,1008,2.5
F60-3248,19M12,60,3248,oinlg,ore,6048,2.5
F60-3248,19M12,60,3248,oinlg,ore,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,8064,2.5
F60-3248,19M12,60,3248,oarmg,ore,2016,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,sarst,ore,2016,2.5
F60-3248,19M12,60,3248,wpag1,waste,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,sarst,ore,6048,2.5
F60-3248,19M12,60,3248,oarlg,ore,4032,2.5
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F60-3248,19M12,60,3248,wnag,waste,1008,2.5
F60-3248,19M12,60,3248,oinlg,ore,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,4032,2.5
F60-3248,19M12,60,3248,oarmg,ore,2016,2.5
F60-3248,19M12,60,3248,wnag,waste,2016,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,oarhg,ore,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,1008,2.5
F60-3248,19M12,60,3248,sarst,ore,2016,2.5
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F60-3248,19M12,60,3248,wpag1,waste,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oarlg,ore,3024,2.5
F60-3248,19M12,60,3248,wnag,waste,1008,2.5
F60-3248,19M12,60,3248,oarlg,ore,2016,2.5
F60-3248,19M12,60,3248,oarmg,ore,1008,2.5
F60-3248,19M12,60,3248,sarst,ore,1008,2.5
F70-3400,19M12,70,3400,wnag,waste,5273.611111,2.5
F70-3400,19M12,70,3400,wnag,waste,1008,2.5
F70-3400,19M12,70,3400,wnag,waste,8064,2.5
F70-3400,19M12,70,3400,wnag,waste,8064,2.5
F70-3400,19M12,70,3400,wnag,waste,6048,2.5
F70-3400,19M12,70,3400,oarlg,ore,2016,2.5
F70-3400,19M12,70,3400,wnag,waste,4032,2.5
F70-3400,19M12,70,3400,oarlg,ore,1008,2.5
F70-3400,19M12,70,3400,sarst,ore,2016,2.5
F70-3400,19M12,70,3400,wnag,waste,5040,2.5
F70-3400,19M12,70,3400,wnag,waste,8064,2.5
F70-3400,19M12,70,3400,wnag,waste,8064,2.5
F70-3400,19M12,70,3400,wnag,waste,3024,2.5
F70-3400,19M12,70,3400,oarlg,ore,2016,2.5
F70-3400,19M12,70,3400,oarmg,ore,1008,2.5
F70-3400,19M12,70,3400,sarst,ore,2016,2.5
F70-3400,19M12,70,3400,wnag,waste,1008,2.5
F70-3400,19M12,70,3400,wnag,waste,8064,2.5
F70-3400,19M12,70,3400,sarst,ore,1008,2.5
F70-3400,19M12,70,3400,wnag,waste,7056,2.5
F70-3400,19M12,70,3400,wnag,waste,8064,2.5
F70-3400,19M12,70,3400,sarst,ore,1008,2.5
F70-3400,19M12,70,3400,wnag,waste,3024,2.5
F70-3400,19M12,70,3400,wnag,waste,5040,2.5
F70-3400,19M12,70,3400,wnag,waste,1008,2.5
F70-3400,19M12,70,3400,wnag,waste,2016,2.5
F70-3400,19M12,70,3400,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,4032,2.5
F70-3392,19M12,70,3392,wnag,waste,4032,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wpag1,waste,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,wnag,waste,4032,2.5
F70-3392,19M12,70,3392,wpag1,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wpag1,waste,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wpag1,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,5648,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wpag1,waste,7056,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,5040,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,4032,2.5
F70-3392,19M12,70,3392,wpag1,waste,4032,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,5040,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wpag1,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wpag1,waste,7056,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,wpag1,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wpag1,waste,2016,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,7056,2.5
F70-3392,19M12,70,3392,wnag,waste,2016,2.5
F70-3392,19M12,70,3392,wpag1,waste,4032,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,4032,2.5
F70-3392,19M12,70,3392,wpag1,waste,6048,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,640,2.5
F70-3392,19M12,70,3392,wpag1,waste,6688,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,4032,2.5
F70-3392,19M12,70,3392,wpag1,waste,1280,2.5
F70-3392,19M12,70,3392,wpag1,waste,7696,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wpag1,waste,5040,2.5
F70-3392,19M12,70,3392,wpag1,waste,4304,2.5
F70-3392,19M12,70,3392,wpag1,waste,6592,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wpag1,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wpag1,waste,5040,2.5
F70-3392,19M12,70,3392,wpag1,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wpag1,waste,6320,2.5
F70-3392,19M12,70,3392,wnag,waste,3296,2.5
F70-3392,19M12,70,3392,wpag1,waste,3296,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,4032,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,wpag1,waste,640,2.5
F70-3392,19M12,70,3392,wnag,waste,7328,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,5040,2.5
F70-3392,19M12,70,3392,wnag,waste,5040,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7328,2.5
F70-3392,19M12,70,3392,wnag,waste,6960,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7328,2.5
F70-3392,19M12,70,3392,wnag,waste,7328,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7696,2.5
F70-3392,19M12,70,3392,wnag,waste,3936,2.5
F70-3392,19M12,70,3392,wnag,waste,5040,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7696,2.5
F70-3392,19M12,70,3392,wnag,waste,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,oarlg,ore,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,7056,2.5
F70-3392,19M12,70,3392,oarlg,ore,1008,2.5
F70-3392,19M12,70,3392,sarst,ore,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,6048,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,wnag,waste,5040,2.5
F70-3392,19M12,70,3392,sarst,ore,1008,2.5
F70-3392,19M12,70,3392,wnag,waste,3024,2.5
F70-3392,19M12,70,3392,oarlg,ore,1008,2.5
F70-3392,19M12,70,3392,sarst,ore,2016,2.5
F70-3392,19M12,70,3392,wnag,waste,5040,2.5
F70-3392,19M12,70,3392,wnag,waste,8064,2.5
F70-3392,19M12,70,3392,sarst,ore,36.05864198,2.5
F70-3392,19M12,70,3392,wnag,waste,18.02932099,2.5
F70-3392,19M12,70,3392,wnag,waste,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,5040,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,4032,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,6048,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,wpag1,waste,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,6048,2.5
F60-3240,20M1,60,3240,sarst,ore,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,5040,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,2016,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,4032,2.5
F60-3240,20M1,60,3240,oarhg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,4032,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,4032,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,7056,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,6048,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,7056,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,8064,2.5
F60-3240,20M1,60,3240,oarlg,ore,5040,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,8064,2.5
F60-3240,20M1,60,3240,oarhg,ore,7056,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,6048,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,7056,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,6048,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarhg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,2016,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,7056,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,7056,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,6048,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,8064,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,oinmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oinlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,5040,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,6048,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,2016,2.5
F60-3240,20M1,60,3240,wpag1,waste,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,wpag1,waste,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oinlg,ore,2016,2.5
F60-3240,20M1,60,3240,oinmg,ore,1008,2.5
F60-3240,20M1,60,3240,oinlg,ore,3024,2.5
F60-3240,20M1,60,3240,oinmg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,oarmg,ore,4032,2.5
F60-3240,20M1,60,3240,oarmg,ore,4032,2.5
F60-3240,20M1,60,3240,oarhg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,7056,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,2016,2.5
F60-3240,20M1,60,3240,wpag1,waste,6048,2.5
F60-3240,20M1,60,3240,oarlg,ore,659.9635417,2.5
F60-3240,20M1,60,3240,sarst,ore,494.9726563,2.5
F60-3240,20M1,60,3240,wpag1,waste,164.9908854,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,wnag,waste,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,8064,2.5
F60-3240,20M1,60,3240,oarmg,ore,3024,2.5
F60-3240,20M1,60,3240,oarlg,ore,5040,2.5
F60-3240,20M1,60,3240,oarmg,ore,1008,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,6048,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,3024,2.5
F60-3240,20M1,60,3240,sarst,ore,3024,2.5
F60-3240,20M1,60,3240,oarhg,ore,4032,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarlg,ore,4032,2.5
F60-3240,20M1,60,3240,sarst,ore,1008,2.5
F60-3240,20M1,60,3240,wnag,waste,2016,2.5
F60-3240,20M1,60,3240,wnag,waste,1008,2.5
F60-3240,20M1,60,3240,oarhg,ore,4032,2.5
F60-3240,20M1,60,3240,oarhg,ore,5040,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
F60-3240,20M1,60,3240,oarmg,ore,2016,2.5
F60-3240,20M1,60,3240,oarlg,ore,1008,2.5
